local code,text,table_name,parent_varname,local code system,code,display,code system,comment
D17.22,D17.22,condition,Other Code,condition_description,D17.22,Benign lipomatous neoplasm of skin and subcutaneous tissue of left arm,http://hl7.org/fhir/sid/icd-10-cm,
R63.2,R63.2,condition,Other Code,condition_description,R63.2,Polyphagia,http://hl7.org/fhir/sid/icd-10-cm,
H60.501,H60.501,condition,Other Code,condition_description,H60.501,"Unspecified acute noninfective otitis externa, right ear",http://hl7.org/fhir/sid/icd-10-cm,
H60.91,H60.91,condition,Other Code,condition_description,H60.91,"Unspecified otitis externa, right ear",http://hl7.org/fhir/sid/icd-10-cm,
H66.001,H66.001,condition,Other Code,condition_description,H66.001,"Acute suppurative otitis media without spontaneous rupture of ear drum, right ear",http://hl7.org/fhir/sid/icd-10-cm,
C92.01,C92.01,condition,Other Code,condition_description,C92.01,"Acute myeloblastic leukemia, in remission",http://hl7.org/fhir/sid/icd-10-cm,
R13.19,R13.19,condition,Other Code,condition_description,R13.19,Other dysphagia,http://hl7.org/fhir/sid/icd-10-cm,
Z87.09,Z87.09,condition,Other Code,condition_description,Z87.09,Personal history of other diseases of the respiratory system,http://hl7.org/fhir/sid/icd-10-cm,
N31.9,N31.9,condition,Other Code,condition_description,N31.9,"Neuromuscular dysfunction of bladder, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
E03.1,E03.1,condition,Other Code,condition_description,E03.1,Congenital hypothyroidism without goiter,http://hl7.org/fhir/sid/icd-10-cm,
Q31.5,Q31.5,condition,Other Code,condition_description,Q31.5,Congenital laryngomalacia,http://hl7.org/fhir/sid/icd-10-cm,
Z93.1,Z93.1,condition,Other Code,condition_description,Z93.1,Gastrostomy status,http://hl7.org/fhir/sid/icd-10-cm,
R82.998,R82.998,condition,Other Code,condition_description,R82.998,Other abnormal findings in urine,http://hl7.org/fhir/sid/icd-10-cm,
N20.0,N20.0,condition,Other Code,condition_description,N20.0,Calculus of kidney,http://hl7.org/fhir/sid/icd-10-cm,
H90.0,H90.0,condition,Other Code,condition_description,H90.0,"Conductive hearing loss, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
T17.908D,T17.908D,condition,Other Code,condition_description,T17.908D,"Unspecified foreign body in respiratory tract, part unspecified causing other injury, subsequent encounter",http://hl7.org/fhir/sid/icd-10-cm,
R47.02,R47.02,condition,Other Code,condition_description,R47.02,Dysphasia,http://hl7.org/fhir/sid/icd-10-cm,
H66.13,H66.13,condition,Other Code,condition_description,H66.13,"Chronic tubotympanic suppurative otitis media, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
R49.0,R49.0,condition,Other Code,condition_description,R49.0,Dysphonia,http://hl7.org/fhir/sid/icd-10-cm,
M25.571,M25.571,condition,Other Code,condition_description,M25.571,Pain in right ankle and joints of right foot,http://hl7.org/fhir/sid/icd-10-cm,
G47.10,G47.10,condition,Other Code,condition_description,G47.10,"Hypersomnia, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R06.81,R06.81,condition,Other Code,condition_description,R06.81,"Apnea, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
L02.31,L02.31,condition,Other Code,condition_description,L02.31,Cutaneous abscess of buttock,http://hl7.org/fhir/sid/icd-10-cm,
R46.81,R46.81,condition,Other Code,condition_description,R46.81,Obsessive-compulsive behavior,http://hl7.org/fhir/sid/icd-10-cm,
F43.29,F43.29,condition,Other Code,condition_description,F43.29,Adjustment disorder with other symptoms,http://hl7.org/fhir/sid/icd-10-cm,
L21.9,L21.9,condition,Other Code,condition_description,L21.9,"Seborrheic dermatitis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Z90.89,Z90.89,condition,Other Code,condition_description,Z90.89,Acquired absence of other organs,http://hl7.org/fhir/sid/icd-10-cm,
I83.93,I83.93,condition,Other Code,condition_description,I83.93,Asymptomatic varicose veins of bilateral lower extremities,http://hl7.org/fhir/sid/icd-10-cm,
Q24.4,Q24.4,condition,Other Code,condition_description,Q24.4,Congenital subaortic stenosis,http://hl7.org/fhir/sid/icd-10-cm,
Z98.1,Z98.1,condition,Other Code,condition_description,Z98.1,Arthrodesis status,http://hl7.org/fhir/sid/icd-10-cm,
I45.2,I45.2,condition,Other Code,condition_description,I45.2,Bifascicular block,http://hl7.org/fhir/sid/icd-10-cm,
I45.10,I45.10,condition,Other Code,condition_description,I45.10,Unspecified right bundle-branch block,http://hl7.org/fhir/sid/icd-10-cm,
D50.0,D50.0,condition,Other Code,condition_description,D50.0,Iron deficiency anemia secondary to blood loss (chronic),http://hl7.org/fhir/sid/icd-10-cm,
Z68.29,Z68.29,condition,Other Code,condition_description,Z68.29,"Body mass index [BMI] 29.0-29.9, adult",http://hl7.org/fhir/sid/icd-10-cm,
Z30.430,Z30.430,condition,Other Code,condition_description,Z30.430,Encounter for insertion of intrauterine contraceptive device,http://hl7.org/fhir/sid/icd-10-cm,
J81.0,J81.0,condition,Other Code,condition_description,J81.0,Acute pulmonary edema,http://hl7.org/fhir/sid/icd-10-cm,
T83.32XA,T83.32XA,condition,Other Code,condition_description,T83.32XA,"Displacement of intrauterine contraceptive device, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
I51.1,I51.1,condition,Other Code,condition_description,I51.1,"Rupture of chordae tendineae, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
Z97.5,Z97.5,condition,Other Code,condition_description,Z97.5,Presence of (intrauterine) contraceptive device,http://hl7.org/fhir/sid/icd-10-cm,
I50.21,I50.21,condition,Other Code,condition_description,I50.21,Acute systolic (congestive) heart failure,http://hl7.org/fhir/sid/icd-10-cm,
I50.32,I50.32,condition,Other Code,condition_description,I50.32,Chronic diastolic (congestive) heart failure,http://hl7.org/fhir/sid/icd-10-cm,
N92.0,N92.0,condition,Other Code,condition_description,N92.0,Excessive and frequent menstruation with regular cycle,http://hl7.org/fhir/sid/icd-10-cm,
M1A.09X0,M1A.09X0,condition,Other Code,condition_description,M1A.09X0,"Idiopathic chronic gout, multiple sites, without tophus (tophi)",http://hl7.org/fhir/sid/icd-10-cm,
F02.81,F02.81,condition,Other Code,condition_description,F02.81,"Dementia in other diseases classified elsewhere, unspecified severity, with behavioral disturbance",http://hl7.org/fhir/sid/icd-10-cm,
Z92.89,Z92.89,condition,Other Code,condition_description,Z92.89,Personal history of other medical treatment,http://hl7.org/fhir/sid/icd-10-cm,
F02.818,F02.818,condition,Other Code,condition_description,F02.818,"Dementia in other diseases classified elsewhere, unspecified severity, with other behavioral disturbance",http://hl7.org/fhir/sid/icd-10-cm,
F02.C18,F02.C18,condition,Other Code,condition_description,F02.C18,"Dementia in other diseases classified elsewhere, severe, with other behavioral disturbance",http://hl7.org/fhir/sid/icd-10-cm,
D23.10,D23.10,condition,Other Code,condition_description,D23.10,"Other benign neoplasm of skin of unspecified eyelid, including canthus",http://hl7.org/fhir/sid/icd-10-cm,
T78.40XD,T78.40XD,condition,Other Code,condition_description,T78.40XD,"Allergy, unspecified, subsequent encounter",http://hl7.org/fhir/sid/icd-10-cm,
478.1,478.1,condition,Other Code,condition_description,478.1,Other diseases of nasal cavity and sinuses,http://hl7.org/fhir/sid/icd-9-cm,
259.1,259.1,condition,Other Code,condition_description,259.1,"Precocious sexual development and puberty, not elsewhere classified",http://hl7.org/fhir/sid/icd-9-cm,
296.80,296.80,condition,Other Code,condition_description,296.80,"Bipolar disorder, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
429.9,429.9,condition,Other Code,condition_description,429.9,"Heart disease, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
794.5,794.5,condition,Other Code,condition_description,794.5,Nonspecific abnormal results of function study of thyroid,http://hl7.org/fhir/sid/icd-9-cm,
714.0,714.0,condition,Other Code,condition_description,714.0,Rheumatoid arthritis,http://hl7.org/fhir/sid/icd-9-cm,
733.99,733.99,condition,Other Code,condition_description,733.99,Other disorders of bone and cartilage,http://hl7.org/fhir/sid/icd-9-cm,
516.34,516.34,condition,Other Code,condition_description,516.34,Respiratory bronchiolitis interstitial lung disease,http://hl7.org/fhir/sid/icd-9-cm,
253.3,253.3,condition,Other Code,condition_description,253.3,Pituitary dwarfism,http://hl7.org/fhir/sid/icd-9-cm,
E23.0,E23.0,condition,Other Code,condition_description,E23.0,Hypopituitarism,http://hl7.org/fhir/sid/icd-10-cm,
G47.09,G47.09,condition,Other Code,condition_description,G47.09,Other insomnia,http://hl7.org/fhir/sid/icd-10-cm,
R11.11,R11.11,condition,Other Code,condition_description,R11.11,Vomiting without nausea,http://hl7.org/fhir/sid/icd-10-cm,
L30.9,L30.9,condition,Other Code,condition_description,L30.9,"Dermatitis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
L40.8,L40.8,condition,Other Code,condition_description,L40.8,Other psoriasis,http://hl7.org/fhir/sid/icd-10-cm,
Z13.9,Z13.9,condition,Other Code,condition_description,Z13.9,"Encounter for screening, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
L40.0,L40.0,condition,Other Code,condition_description,L40.0,Psoriasis vulgaris,http://hl7.org/fhir/sid/icd-10-cm,
316,316,condition,Other Code,condition_description,316,Psychic factors associated with diseases classified elsewhere,http://hl7.org/fhir/sid/icd-9-cm,
706.1,706.1,condition,Other Code,condition_description,706.1,Other acne,http://hl7.org/fhir/sid/icd-9-cm,
564.1,564.1,condition,Other Code,condition_description,564.1,Irritable bowel syndrome,http://hl7.org/fhir/sid/icd-9-cm,
788.63,788.63,condition,Other Code,condition_description,788.63,Urgency of urination,http://hl7.org/fhir/sid/icd-9-cm,
V72.6,V72.6,condition,Other Code,condition_description,V72.6,Laboratory examination,http://hl7.org/fhir/sid/icd-9-cm,
354.0,354.0,condition,Other Code,condition_description,354.0,Carpal tunnel syndrome,http://hl7.org/fhir/sid/icd-9-cm,
354.2,354.2,condition,Other Code,condition_description,354.2,Lesion of ulnar nerve,http://hl7.org/fhir/sid/icd-9-cm,
656.63,656.63,condition,Other Code,condition_description,656.63,"Excessive fetal growth, affecting management of mother, antepartum condition or complication",http://hl7.org/fhir/sid/icd-9-cm,
648.03,648.03,condition,Other Code,condition_description,648.03,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",http://hl7.org/fhir/sid/icd-9-cm,
333.84,333.84,condition,Other Code,condition_description,333.84,Organic writers' cramp,http://hl7.org/fhir/sid/icd-9-cm,
719.40,719.40,condition,Other Code,condition_description,719.40,"Pain in joint, site unspecified",http://hl7.org/fhir/sid/icd-9-cm,
373.9,373.9,condition,Other Code,condition_description,373.9,Unspecified inflammation of eyelid,http://hl7.org/fhir/sid/icd-9-cm,
795.79,795.79,condition,Other Code,condition_description,795.79,Other and unspecified nonspecific immunological findings,http://hl7.org/fhir/sid/icd-9-cm,
727.81,727.81,condition,Other Code,condition_description,727.81,Contracture of tendon (sheath),http://hl7.org/fhir/sid/icd-9-cm,
434.91,434.91,condition,Other Code,condition_description,434.91,"Cerebral artery occlusion, unspecified with cerebral infarction",http://hl7.org/fhir/sid/icd-9-cm,
844.8,844.8,condition,Other Code,condition_description,844.8,Sprains and strains of other specified sites of knee and leg,http://hl7.org/fhir/sid/icd-9-cm,
V67.00,V67.00,condition,Other Code,condition_description,V67.00,"Follow-up examination, following surgery, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
796.2,796.2,condition,Other Code,condition_description,796.2,Elevated blood pressure reading without diagnosis of hypertension,http://hl7.org/fhir/sid/icd-9-cm,
V46.8,V46.8,condition,Other Code,condition_description,V46.8,Dependence on other enabling machines,http://hl7.org/fhir/sid/icd-9-cm,
611.71,611.71,condition,Other Code,condition_description,611.71,Mastodynia,http://hl7.org/fhir/sid/icd-9-cm,
112.0,112.0,condition,Other Code,condition_description,112.0,Candidiasis of mouth,http://hl7.org/fhir/sid/icd-9-cm,
V85.51,V85.51,condition,Other Code,condition_description,V85.51,"Body Mass Index, pediatric, less than 5th percentile for age",http://hl7.org/fhir/sid/icd-9-cm,
300.02,300.02,condition,Other Code,condition_description,300.02,Generalized anxiety disorder,http://hl7.org/fhir/sid/icd-9-cm,
374.89,374.89,condition,Other Code,condition_description,374.89,Other disorders of eyelid,http://hl7.org/fhir/sid/icd-9-cm,
373.2,373.2,condition,Other Code,condition_description,373.2,Chalazion,http://hl7.org/fhir/sid/icd-9-cm,
296.32,296.32,condition,Other Code,condition_description,296.32,"Major depressive affective disorder, recurrent episode, moderate",http://hl7.org/fhir/sid/icd-9-cm,
780.8,780.8,condition,Other Code,condition_description,780.8,Generalized hyperhidrosis,http://hl7.org/fhir/sid/icd-9-cm,
N50.89,N50.89,condition,Other Code,condition_description,N50.89,Other specified disorders of the male genital organs,http://hl7.org/fhir/sid/icd-10-cm,
E89.40,E89.40,condition,Other Code,condition_description,E89.40,Asymptomatic postprocedural ovarian failure,http://hl7.org/fhir/sid/icd-10-cm,
Z92.21,Z92.21,condition,Other Code,condition_description,Z92.21,Personal history of antineoplastic chemotherapy,http://hl7.org/fhir/sid/icd-10-cm,
Z85.6,Z85.6,condition,Other Code,condition_description,Z85.6,Personal history of leukemia,http://hl7.org/fhir/sid/icd-10-cm,
Z91.89,Z91.89,condition,Other Code,condition_description,Z91.89,"Other specified personal risk factors, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
Z01.10,Z01.10,condition,Other Code,condition_description,Z01.10,Encounter for examination of ears and hearing without abnormal findings,http://hl7.org/fhir/sid/icd-10-cm,
C91.00,C91.00,condition,Other Code,condition_description,C91.00,Acute lymphoblastic leukemia not having achieved remission,http://hl7.org/fhir/sid/icd-10-cm,
H72.90,H72.90,condition,Other Code,condition_description,H72.90,"Unspecified perforation of tympanic membrane, unspecified ear",http://hl7.org/fhir/sid/icd-10-cm,
L70.8,L70.8,condition,Other Code,condition_description,L70.8,Other acne,http://hl7.org/fhir/sid/icd-10-cm,
H31.002,H31.002,condition,Other Code,condition_description,H31.002,"Unspecified chorioretinal scars, left eye",http://hl7.org/fhir/sid/icd-10-cm,
Z12.4,Z12.4,condition,Other Code,condition_description,Z12.4,Encounter for screening for malignant neoplasm of cervix,http://hl7.org/fhir/sid/icd-10-cm,
E28.39,E28.39,condition,Other Code,condition_description,E28.39,Other primary ovarian failure,http://hl7.org/fhir/sid/icd-10-cm,
J30.1,J30.1,condition,Other Code,condition_description,J30.1,Allergic rhinitis due to pollen,http://hl7.org/fhir/sid/icd-10-cm,
C91.01,C91.01,condition,Other Code,condition_description,C91.01,"Acute lymphoblastic leukemia, in remission",http://hl7.org/fhir/sid/icd-10-cm,
L84,L84,condition,Other Code,condition_description,L84,Corns and callosities,http://hl7.org/fhir/sid/icd-10-cm,
Z71.85,Z71.85,condition,Other Code,condition_description,Z71.85,Encounter for immunization safety counseling,http://hl7.org/fhir/sid/icd-10-cm,
Z01.419,Z01.419,condition,Other Code,condition_description,Z01.419,Encounter for gynecological examination (general) (routine) without abnormal findings,http://hl7.org/fhir/sid/icd-10-cm,
Z12.83,Z12.83,condition,Other Code,condition_description,Z12.83,Encounter for screening for malignant neoplasm of skin,http://hl7.org/fhir/sid/icd-10-cm,
M43.02,M43.02,condition,Other Code,condition_description,M43.02,"Spondylolysis, cervical region",http://hl7.org/fhir/sid/icd-10-cm,
L71.0,L71.0,condition,Other Code,condition_description,L71.0,Perioral dermatitis,http://hl7.org/fhir/sid/icd-10-cm,
M50.30,M50.30,condition,Other Code,condition_description,M50.30,"Other cervical disc degeneration, unspecified cervical region",http://hl7.org/fhir/sid/icd-10-cm,
M43.12,M43.12,condition,Other Code,condition_description,M43.12,"Spondylolisthesis, cervical region",http://hl7.org/fhir/sid/icd-10-cm,
M53.2X1,M53.2X1,condition,Other Code,condition_description,M53.2X1,"Spinal instabilities, occipito-atlanto-axial region",http://hl7.org/fhir/sid/icd-10-cm,
M85.9,M85.9,condition,Other Code,condition_description,M85.9,"Disorder of bone density and structure, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
N89.6,N89.6,condition,Other Code,condition_description,N89.6,Tight hymenal ring,http://hl7.org/fhir/sid/icd-10-cm,
245.2,245.2,condition,Other Code,condition_description,245.2,Chronic lymphocytic thyroiditis,http://hl7.org/fhir/sid/icd-9-cm,
H50.43,H50.43,condition,Other Code,condition_description,H50.43,Accommodative component in esotropia,http://hl7.org/fhir/sid/icd-10-cm,
F32.4,F32.4,condition,Other Code,condition_description,F32.4,"Major depressive disorder, single episode, in partial remission",http://hl7.org/fhir/sid/icd-10-cm,
758,758,condition,Other Code,condition_description,758,Chromosomal anomalies,http://hl7.org/fhir/sid/icd-9-cm,
782,782,condition,Other Code,condition_description,782,Symptoms involving skin and other integumentary tissue,http://hl7.org/fhir/sid/icd-9-cm,
727.1,727.1,condition,Other Code,condition_description,727.1,Bunion,http://hl7.org/fhir/sid/icd-9-cm,
847,847,condition,Other Code,condition_description,847,Sprains and strains of other and unspecified parts of back,http://hl7.org/fhir/sid/icd-9-cm,
746.89,746.89,condition,Other Code,condition_description,746.89,Other specified congenital anomalies of heart,http://hl7.org/fhir/sid/icd-9-cm,
719.41,719.41,condition,Other Code,condition_description,719.41,"Pain in joint, shoulder region",http://hl7.org/fhir/sid/icd-9-cm,
780.54,780.54,condition,Other Code,condition_description,780.54,"Hypersomnia, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
327.15,327.15,condition,Other Code,condition_description,327.15,Hypersomnia due to mental disorder,http://hl7.org/fhir/sid/icd-9-cm,
V03.82,V03.82,condition,Other Code,condition_description,V03.82,Other specified vaccinations against streptococcus pneumoniae [pneumococcus],http://hl7.org/fhir/sid/icd-9-cm,
288,288,condition,Other Code,condition_description,288,Diseases of white blood cells,http://hl7.org/fhir/sid/icd-9-cm,
V25.02,V25.02,condition,Other Code,condition_description,V25.02,General counseling on initiation of other contraceptive measures,http://hl7.org/fhir/sid/icd-9-cm,
626,626,condition,Other Code,condition_description,626,Disorders of menstruation and other abnormal bleeding from female genital tract,http://hl7.org/fhir/sid/icd-9-cm,
789,789,condition,Other Code,condition_description,789,Other symptoms involving abdomen and pelvis,http://hl7.org/fhir/sid/icd-9-cm,
E980.4,E980.4,condition,Other Code,condition_description,E980.4,"Poisoning by other specified drugs and medicinal substances, undetermined whether accidentally or purposely inflicted",http://hl7.org/fhir/sid/icd-9-cm,
795.51,795.51,condition,Other Code,condition_description,795.51,Nonspecific reaction to tuberculin skin test without active tuberculosis,http://hl7.org/fhir/sid/icd-9-cm,
V13.89,V13.89,condition,Other Code,condition_description,V13.89,Personal history of other specified diseases,http://hl7.org/fhir/sid/icd-9-cm,
727.05,727.05,condition,Other Code,condition_description,727.05,Other tenosynovitis of hand and wrist,http://hl7.org/fhir/sid/icd-9-cm,
625.3,625.3,condition,Other Code,condition_description,625.3,Dysmenorrhea,http://hl7.org/fhir/sid/icd-9-cm,
V72.31,V72.31,condition,Other Code,condition_description,V72.31,Routine gynecological examination,http://hl7.org/fhir/sid/icd-9-cm,
790.09,790.09,condition,Other Code,condition_description,790.09,Other abnormality of red blood cells,http://hl7.org/fhir/sid/icd-9-cm,
V13.29,V13.29,condition,Other Code,condition_description,V13.29,Personal history of other genital system and obstetric disorders,http://hl7.org/fhir/sid/icd-9-cm,
288.5,288.5,condition,Other Code,condition_description,288.5,Decreased white blood cell count,http://hl7.org/fhir/sid/icd-9-cm,
N13.30,N13.30,condition,Other Code,condition_description,N13.30,Unspecified hydronephrosis,http://hl7.org/fhir/sid/icd-10-cm,
R91.8,R91.8,condition,Other Code,condition_description,R91.8,Other nonspecific abnormal finding of lung field,http://hl7.org/fhir/sid/icd-10-cm,
R07.9,R07.9,condition,Other Code,condition_description,R07.9,"Chest pain, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
J98.59,J98.59,condition,Other Code,condition_description,J98.59,"Other diseases of mediastinum, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
I95.0,I95.0,condition,Other Code,condition_description,I95.0,Idiopathic hypotension,http://hl7.org/fhir/sid/icd-10-cm,
D72.819,D72.819,condition,Other Code,condition_description,D72.819,"Decreased white blood cell count, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R63.5,R63.5,condition,Other Code,condition_description,R63.5,Abnormal weight gain,http://hl7.org/fhir/sid/icd-10-cm,
M22.2X1,M22.2X1,condition,Other Code,condition_description,M22.2X1,"Patellofemoral disorders, right knee",http://hl7.org/fhir/sid/icd-10-cm,
Q25.45,Q25.45,condition,Other Code,condition_description,Q25.45,Double aortic arch,http://hl7.org/fhir/sid/icd-10-cm,
M76.891,M76.891,condition,Other Code,condition_description,M76.891,"Other specified enthesopathies of right lower limb, excluding foot",http://hl7.org/fhir/sid/icd-10-cm,
Z87.42,Z87.42,condition,Other Code,condition_description,Z87.42,Personal history of other diseases of the female genital tract,http://hl7.org/fhir/sid/icd-10-cm,
N64.89,N64.89,condition,Other Code,condition_description,N64.89,Other specified disorders of breast,http://hl7.org/fhir/sid/icd-10-cm,
N63.20,N63.20,condition,Other Code,condition_description,N63.20,"Unspecified lump in the left breast, unspecified quadrant",http://hl7.org/fhir/sid/icd-10-cm,
R92.2,R92.2,condition,Other Code,condition_description,R92.2,Inconclusive mammogram,http://hl7.org/fhir/sid/icd-10-cm,
N60.32,N60.32,condition,Other Code,condition_description,N60.32,Fibrosclerosis of left breast,http://hl7.org/fhir/sid/icd-10-cm,
N63.0,N63.0,condition,Other Code,condition_description,N63.0,Unspecified lump in unspecified breast,http://hl7.org/fhir/sid/icd-10-cm,
N61.0,N61.0,condition,Other Code,condition_description,N61.0,Mastitis without abscess,http://hl7.org/fhir/sid/icd-10-cm,
N63.25,N63.25,condition,Other Code,condition_description,N63.25,"Unspecified lump in the left breast, overlapping quadrants",http://hl7.org/fhir/sid/icd-10-cm,
I80.01,I80.01,condition,Other Code,condition_description,I80.01,Phlebitis and thrombophlebitis of superficial vessels of right lower extremity,http://hl7.org/fhir/sid/icd-10-cm,
Z78.0,Z78.0,condition,Other Code,condition_description,Z78.0,Asymptomatic menopausal state,http://hl7.org/fhir/sid/icd-10-cm,
M79.661,M79.661,condition,Other Code,condition_description,M79.661,Pain in right lower leg,http://hl7.org/fhir/sid/icd-10-cm,
N91.2,N91.2,condition,Other Code,condition_description,N91.2,"Amenorrhea, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
D68.59,D68.59,condition,Other Code,condition_description,D68.59,Other primary thrombophilia,http://hl7.org/fhir/sid/icd-10-cm,
241,241,condition,Other Code,condition_description,241,Nontoxic nodular goiter,http://hl7.org/fhir/sid/icd-9-cm,
787.2,787.2,condition,Other Code,condition_description,787.2,Dysphagia,http://hl7.org/fhir/sid/icd-9-cm,
780.5,780.5,condition,Other Code,condition_description,780.5,Sleep disturbances,http://hl7.org/fhir/sid/icd-9-cm,
847.9,847.9,condition,Other Code,condition_description,847.9,Sprain of unspecified site of back,http://hl7.org/fhir/sid/icd-9-cm,
V12.3,V12.3,condition,Other Code,condition_description,V12.3,Personal history of diseases of blood and blood-forming organs,http://hl7.org/fhir/sid/icd-9-cm,
389.1,389.1,condition,Other Code,condition_description,389.1,Sensorineural hearing loss,http://hl7.org/fhir/sid/icd-9-cm,
M50.91,M50.91,condition,Other Code,condition_description,M50.91,"Cervical disc disorder, unspecified, high cervical region",http://hl7.org/fhir/sid/icd-10-cm,
M46.92,M46.92,condition,Other Code,condition_description,M46.92,"Unspecified inflammatory spondylopathy, cervical region",http://hl7.org/fhir/sid/icd-10-cm,
E06.9,E06.9,condition,Other Code,condition_description,E06.9,"Thyroiditis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
L03.012,L03.012,condition,Other Code,condition_description,L03.012,Cellulitis of left finger,http://hl7.org/fhir/sid/icd-10-cm,
R10.11,R10.11,condition,Other Code,condition_description,R10.11,Right upper quadrant pain,http://hl7.org/fhir/sid/icd-10-cm,
L60.0,L60.0,condition,Other Code,condition_description,L60.0,Ingrowing nail,http://hl7.org/fhir/sid/icd-10-cm,
S63.91XA,S63.91XA,condition,Other Code,condition_description,S63.91XA,"Sprain of unspecified part of right wrist and hand, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
L60.3,L60.3,condition,Other Code,condition_description,L60.3,Nail dystrophy,http://hl7.org/fhir/sid/icd-10-cm,
X58.XXXA,X58.XXXA,condition,Other Code,condition_description,X58.XXXA,"Exposure to other specified factors, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
L73.8,L73.8,condition,Other Code,condition_description,L73.8,Other specified follicular disorders,http://hl7.org/fhir/sid/icd-10-cm,
L85.8,L85.8,condition,Other Code,condition_description,L85.8,Other specified epidermal thickening,http://hl7.org/fhir/sid/icd-10-cm,
Y99.9,Y99.9,condition,Other Code,condition_description,Y99.9,Unspecified external cause status,http://hl7.org/fhir/sid/icd-10-cm,
Y92.9,Y92.9,condition,Other Code,condition_description,Y92.9,Unspecified place or not applicable,http://hl7.org/fhir/sid/icd-10-cm,
L24.9,L24.9,condition,Other Code,condition_description,L24.9,"Irritant contact dermatitis, unspecified cause",http://hl7.org/fhir/sid/icd-10-cm,
Y93.9,Y93.9,condition,Other Code,condition_description,Y93.9,"Activity, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
788.3,788.3,condition,Other Code,condition_description,788.3,Urinary incontinence,http://hl7.org/fhir/sid/icd-9-cm,
242,242,condition,Other Code,condition_description,242,Thyrotoxicosis with or without goiter,http://hl7.org/fhir/sid/icd-9-cm,
278,278,condition,Other Code,condition_description,278,"Overweight, obesity and other hyperalimentation",http://hl7.org/fhir/sid/icd-9-cm,
V18.0,V18.0,condition,Other Code,condition_description,V18.0,Family history of diabetes mellitus,http://hl7.org/fhir/sid/icd-9-cm,
299,299,condition,Other Code,condition_description,299,Pervasive developmental disorders,http://hl7.org/fhir/sid/icd-9-cm,
522.5,522.5,condition,Other Code,condition_description,522.5,Periapical abscess without sinus,http://hl7.org/fhir/sid/icd-9-cm,
350.1,350.1,condition,Other Code,condition_description,350.1,Trigeminal neuralgia,http://hl7.org/fhir/sid/icd-9-cm,
473,473,condition,Other Code,condition_description,473,Chronic sinusitis,http://hl7.org/fhir/sid/icd-9-cm,
266.2,266.2,condition,Other Code,condition_description,266.2,Other B-complex deficiencies,http://hl7.org/fhir/sid/icd-9-cm,
757.39,757.39,condition,Other Code,condition_description,757.39,Other specified anomalies of skin,http://hl7.org/fhir/sid/icd-9-cm,
490,490,condition,Other Code,condition_description,490,"Bronchitis, not specified as acute or chronic",http://hl7.org/fhir/sid/icd-9-cm,
R39.81,R39.81,condition,Other Code,condition_description,R39.81,Functional urinary incontinence,http://hl7.org/fhir/sid/icd-10-cm,
M35.7,M35.7,condition,Other Code,condition_description,M35.7,Hypermobility syndrome,http://hl7.org/fhir/sid/icd-10-cm,
M21.6X9,M21.6X9,condition,Other Code,condition_description,M21.6X9,Other acquired deformities of unspecified foot,http://hl7.org/fhir/sid/icd-10-cm,
V67.9,V67.9,condition,Other Code,condition_description,V67.9,Unspecified follow-up examination,http://hl7.org/fhir/sid/icd-9-cm,
250,250,condition,Other Code,condition_description,250,Diabetes mellitus,http://hl7.org/fhir/sid/icd-9-cm,
54.9,54.9,condition,Other Code,condition_description,54.9,Other operations of abdominal region,http://hl7.org/fhir/sid/icd-9-cm,
680.9,680.9,condition,Other Code,condition_description,680.9,Carbuncle and furuncle of unspecified site,http://hl7.org/fhir/sid/icd-9-cm,
256.4,256.4,condition,Other Code,condition_description,256.4,Polycystic ovaries,http://hl7.org/fhir/sid/icd-9-cm,
318,318,condition,Other Code,condition_description,318,Other specified intellectual disabilities,http://hl7.org/fhir/sid/icd-9-cm,
250.4,250.4,condition,Other Code,condition_description,250.4,Diabetes with renal manifestations,http://hl7.org/fhir/sid/icd-9-cm,
278.01,278.01,condition,Other Code,condition_description,278.01,Morbid obesity,http://hl7.org/fhir/sid/icd-9-cm,
