local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Disorders of parathyroid gland,Disorders of parathyroid gland,condition,MONDO Code,condition_description,0001223,parathyroid gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Myeloproliferative disease,Myeloproliferative disease,condition,HPO Code,condition_description,0005547,Myeloproliferative disorder,http://purl.obolibrary.org/obo/hp.owl,
Myeloproliferative disease,Myeloproliferative disease,condition,MONDO Code,condition_description,0020077,myelodysplastic/myeloproliferative disease,http://purl.obolibrary.org/obo/mondo.owl,
Testicular hypofunction,Testicular hypofunction,condition,HPO Code,condition_description,0000035,Abnormal testis morphology,http://purl.obolibrary.org/obo/hp.owl,
Testicular hypofunction,Testicular hypofunction,condition,MONDO Code,condition_description,0002329,testicular disorder,http://purl.obolibrary.org/obo/mondo.owl,
Vitamin deficiency,Vitamin deficiency,condition,MONDO Code,condition_description,0024298,vitamin deficiency disorder,http://purl.obolibrary.org/obo/mondo.owl,
Cholesteatoma,Cholesteatoma,condition,HPO Code,condition_description,0009797,Cholesteatoma,http://purl.obolibrary.org/obo/hp.owl,
Cholesteatoma,Cholesteatoma,condition,MONDO Code,condition_description,0006530,cholesteatoma,http://purl.obolibrary.org/obo/mondo.owl,
Other inflammatory disorders of male genital organs,Other inflammatory disorders of male genital organs,condition,HPO Code,condition_description,0012874,Abnormal male reproductive system physiology,http://purl.obolibrary.org/obo/hp.owl,
Other inflammatory disorders of male genital organs,Other inflammatory disorders of male genital organs,condition,MONDO Code,condition_description,0003150,male reproductive system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Lymphoid leukemia,Lymphoid leukemia,condition,HPO Code,condition_description,0005526,Lymphoid leukemia,http://purl.obolibrary.org/obo/hp.owl,
Lymphoid leukemia,Lymphoid leukemia,condition,MONDO Code,condition_description,0005402,lymphoid leukemia,http://purl.obolibrary.org/obo/mondo.owl,
"Lymphoid leukemia, acute","Lymphoid leukemia, acute",condition,HPO Code,condition_description,0006721,Acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/hp.owl,
"Lymphoid leukemia, acute","Lymphoid leukemia, acute",condition,MONDO Code,condition_description,0004967,acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/mondo.owl,
Corns and callosities,Corns and callosities,condition,HPO Code,condition_description,0000962,Hyperkeratosis,http://purl.obolibrary.org/obo/hp.owl,
Duodenitis,Duodenitis,condition,HPO Code,condition_description,0033117,Duodenitis,http://purl.obolibrary.org/obo/hp.owl,
Duodenitis,Duodenitis,condition,MONDO Code,condition_description,0004627,duodenitis,http://purl.obolibrary.org/obo/mondo.owl,
Other disorders of thyroid,Other disorders of thyroid,condition,HPO Code,condition_description,0000820,Abnormality of the thyroid gland,http://purl.obolibrary.org/obo/hp.owl,
Other disorders of thyroid,Other disorders of thyroid,condition,MONDO Code,condition_description,0003240,thyroid gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hyposmolality and/or hyponatremia,Hyposmolality and/or hyponatremia,condition,HPO Code,condition_description,0002902,Hyponatremia,http://purl.obolibrary.org/obo/hp.owl,
Systolic/diastolic heart failure,Systolic/diastolic heart failure,condition,HPO Code,condition_description,0001635,Congestive heart failure,http://purl.obolibrary.org/obo/hp.owl,
Systolic/diastolic heart failure,Systolic/diastolic heart failure,condition,MONDO Code,condition_description,0005009,congestive heart failure,http://purl.obolibrary.org/obo/mondo.owl,
Congenital hypertrophic pyloric stenosis,Congenital hypertrophic pyloric stenosis,condition,HPO Code,condition_description,0002021,Pyloric stenosis,http://purl.obolibrary.org/obo/hp.owl,
Congenital hypertrophic pyloric stenosis,Congenital hypertrophic pyloric stenosis,condition,MONDO Code,condition_description,0001560,hypertrophic pyloric stenosis,http://purl.obolibrary.org/obo/mondo.owl,
Nonrheumatic aortic valve disorders,Nonrheumatic aortic valve disorders,condition,HPO Code,condition_description,0001646,Abnormal aortic valve morphology,http://purl.obolibrary.org/obo/hp.owl,
Nonrheumatic aortic valve disorders,Nonrheumatic aortic valve disorders,condition,MONDO Code,condition_description,0003803,aortic valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Contracture of joint,Contracture of joint,condition,HPO Code,condition_description,0003121,Limb joint contracture,http://purl.obolibrary.org/obo/hp.owl,
Contracture of joint,Contracture of joint,condition,MONDO Code,condition_description,0005307,contracture,http://purl.obolibrary.org/obo/mondo.owl,
Intestinal infection due to C. difficile,Intestinal infection due to C. difficile,condition,HPO Code,condition_description,0032166,Unusual gastrointestinal infection,http://purl.obolibrary.org/obo/hp.owl,
Intestinal infection due to C. difficile,Intestinal infection due to C. difficile,condition,MONDO Code,condition_description,0000705,Clostridium difficile colitis,http://purl.obolibrary.org/obo/mondo.owl,
Cardiac pacemaker in situ,Cardiac pacemaker in situ,condition,Other Code,condition_description,Cardiac pacemaker in situ (finding),Cardiac pacemaker in situ (finding),http://snomed.info/sct,
AV block,AV block,condition,HPO Code,condition_description,0001678,Atrioventricular block,http://purl.obolibrary.org/obo/hp.owl,
AV block,AV block,condition,MONDO Code,condition_description,0000465,atrioventricular block,http://purl.obolibrary.org/obo/mondo.owl,
Abnormal arterial blood gases,Abnormal arterial blood gases,condition,HPO Code,condition_description,0012415,Abnormal blood gas level,http://purl.obolibrary.org/obo/hp.owl,
Hypoglycemia,Hypoglycemia,condition,HPO Code,condition_description,0001943,Hypoglycemia,http://purl.obolibrary.org/obo/hp.owl,
Hypoglycemia,Hypoglycemia,condition,MONDO Code,condition_description,0004946,hypoglycemia,http://purl.obolibrary.org/obo/mondo.owl,
Hemorrhage or hematoma complicating a procedure,Hemorrhage or hematoma complicating a procedure,condition,Other Code,condition_description,C35135,Intraoperative Hemorrhage,http://purl.obolibrary.org/obo/ncit.owl,
Diseases of lips,Diseases of lips,condition,HPO Code,condition_description,0000159,Abnormal lip morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of lips,Diseases of lips,condition,MONDO Code,condition_description,0004748,lip disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hemoptysis,Hemoptysis,condition,HPO Code,condition_description,0002105,Hemoptysis,http://purl.obolibrary.org/obo/hp.owl,
Cataract,Cataract,condition,HPO Code,condition_description,0000518,Cataract,http://purl.obolibrary.org/obo/hp.owl,
Hypertrophy of female genital organs,Hypertrophy of female genital organs,condition,HPO Code,condition_description,0000065,Labial hypertrophy,http://purl.obolibrary.org/obo/hp.owl,
Kyphosis (acquired),Kyphosis (acquired),condition,HPO Code,condition_description,0002808,Kyphosis,http://purl.obolibrary.org/obo/hp.owl,
Abscess or ulceration of vulva,Abscess or ulceration of vulva,condition,HPO Code,condition_description,0033587,Vulvar abcess,http://purl.obolibrary.org/obo/hp.owl,
Abscess or ulceration of vulva,Abscess or ulceration of vulva,condition,MONDO Code,condition_description,0001551,ulceration of vulva,http://purl.obolibrary.org/obo/mondo.owl,
Sinoatrial node dysfunction,Sinoatrial node dysfunction,condition,HPO Code,condition_description,0011702,Abnormal electrophysiology of sinoatrial node origin,http://purl.obolibrary.org/obo/hp.owl,
Sinoatrial node dysfunction,Sinoatrial node dysfunction,condition,MONDO Code,condition_description,0000469,sinoatrial node disorder,http://purl.obolibrary.org/obo/mondo.owl,
Moyamoya disease,Moyamoya disease,condition,HPO Code,condition_description,0011834,Moyamoya phenomenon,http://purl.obolibrary.org/obo/hp.owl,
